Entry	yourlist:M20170920F725F458AC8690F874DD868E4ED79B88CC4D22H	Gene names	Protein names	EC number
A0A0S2Z5R7	HSA:65009	NDRG4 hCG_15959	NDRG family member 4 isoform 2 (NDRG family member 4, isoform CRA_a) (Fragment)	
Q9ULP0	HSA:65009	NDRG4 BDM1 KIAA1180	Protein NDRG4 (Brain development-related molecule 1) (N-myc downstream-regulated gene 4 protein) (Vascular smooth muscle cell-associated protein 8) (SMAP-8)	
P0DP57	HSA:66004	SLURP2	Secreted Ly-6/uPAR domain-containing protein 2 (Secreted LY6/PLAUR domain-containing protein 2) (Secreted Ly-6/uPAR-related protein 2) (SLURP-2)	
P0DP58	HSA:66004	LYNX1	Ly-6/neurotoxin-like protein 1 (Endogenous prototoxin LYNX1) (Testicular tissue protein Li 112)	
A0A024RBP2	HSA:5501	PPP1CC hCG_38556	Serine/threonine-protein phosphatase (EC 3.1.3.16)	3.1.3.16
P36873	HSA:5501	PPP1CC	Serine/threonine-protein phosphatase PP1-gamma catalytic subunit (PP-1G) (EC 3.1.3.16) (Protein phosphatase 1C catalytic subunit)	3.1.3.16
Q17RG0	HSA:55054	ATG16L1	ATG16L1 protein (Fragment)	
Q676U5	HSA:55054	ATG16L1 APG16L UNQ9393/PRO34307	Autophagy-related protein 16-1 (APG16-like 1)	
P30530	HSA:558	AXL UFO	Tyrosine-protein kinase receptor UFO (EC 2.7.10.1) (AXL oncogene)	2.7.10.1
A0A024QZM6	HSA:9632	SEC24C hCG_19035	SEC24 related gene family, member C (S. cerevisiae), isoform CRA_a	
P53992	HSA:9632	SEC24C KIAA0079	Protein transport protein Sec24C (SEC24-related protein C)	
A0A024RAU1	HSA:3375	IAPP hCG_25052	Islet amyloid polypeptide, isoform CRA_a	
P10997	HSA:3375	IAPP	Islet amyloid polypeptide (Amylin) (Diabetes-associated peptide) (DAP) (Insulinoma amyloid peptide)	
P55789	HSA:2671	GFER ALR HERV1 HPO	FAD-linked sulfhydryl oxidase ALR (EC 1.8.3.2) (Augmenter of liver regeneration) (hERV1) (Hepatopoietin)	1.8.3.2
Q92831	HSA:8850	KAT2B PCAF	Histone acetyltransferase KAT2B (EC 2.3.1.48) (Histone acetyltransferase PCAF) (Histone acetylase PCAF) (Lysine acetyltransferase 2B) (P300/CBP-associated factor) (P/CAF)	2.3.1.48
A0A0A0MS70	HSA:4615	MYD88	Myeloid differentiation primary response protein MyD88	
Q99836	HSA:4615	MYD88	Myeloid differentiation primary response protein MyD88	
P49450	HSA:1058	CENPA	Histone H3-like centromeric protein A (Centromere autoantigen A) (Centromere protein A) (CENP-A)	
Q9UBV8	HSA:553115	PEF1 ABP32 UNQ1845/PRO3573	Peflin (PEF protein with a long N-terminal hydrophobic domain) (Penta-EF hand domain-containing protein 1)	
Q5VYX0	HSA:55328	RNLS C10orf59	Renalase (EC 1.6.3.5) (Monoamine oxidase-C) (MAO-C)	1.6.3.5
A0A140VJC8	HSA:351		Testicular tissue protein Li 2	
P05067	HSA:351	APP A4 AD1	Amyloid beta A4 protein (ABPP) (APPI) (APP) (Alzheimer disease amyloid protein) (Amyloid precursor protein) (Beta-amyloid precursor protein) (Cerebral vascular amyloid peptide) (CVAP) (PreA4) (Protease nexin-II) (PN-II) [Cleaved into: N-APP; Soluble APP-alpha (S-APP-alpha); Soluble APP-beta (S-APP-beta); C99; Beta-amyloid protein 42 (Beta-APP42); Beta-amyloid protein 40 (Beta-APP40); C83; P3(42); P3(40); C80; Gamma-secretase C-terminal fragment 59 (Amyloid intracellular domain 59) (AICD-59) (AID(59)) (Gamma-CTF(59)); Gamma-secretase C-terminal fragment 57 (Amyloid intracellular domain 57) (AICD-57) (AID(57)) (Gamma-CTF(57)); Gamma-secretase C-terminal fragment 50 (Amyloid intracellular domain 50) (AICD-50) (AID(50)) (Gamma-CTF(50)); C31]	
P27695	HSA:328	APEX1 APE APE1 APEX APX HAP1 REF1	DNA-(apurinic or apyrimidinic site) lyase (EC 3.1.-.-) (EC 4.2.99.18) (APEX nuclease) (APEN) (Apurinic-apyrimidinic endonuclease 1) (AP endonuclease 1) (APE-1) (REF-1) (Redox factor-1) [Cleaved into: DNA-(apurinic or apyrimidinic site) lyase, mitochondrial]	3.1.-.-; 4.2.99.18
Q5TZP7	HSA:328	APEX1 hCG_40473	DNA-(apurinic or apyrimidinic site) lyase (EC 4.2.99.18)	4.2.99.18
O15357	HSA:3636	INPPL1 SHIP2	Phosphatidylinositol 3,4,5-trisphosphate 5-phosphatase 2 (EC 3.1.3.86) (Inositol polyphosphate phosphatase-like protein 1) (INPPL-1) (Protein 51C) (SH2 domain-containing inositol 5'-phosphatase 2) (SH2 domain-containing inositol phosphatase 2) (SHIP-2)	3.1.3.86
O60934	HSA:4683	NBN NBS NBS1 P95	Nibrin (Cell cycle regulatory protein p95) (Nijmegen breakage syndrome protein 1)	
P26010	HSA:3695	ITGB7	Integrin beta-7 (Gut homing receptor beta subunit)	
A0A024R499	HSA:3667	IRS1 hCG_18361	Insulin receptor substrate 1, isoform CRA_a	
P35568	HSA:3667	IRS1	Insulin receptor substrate 1 (IRS-1)	
O14791	HSA:8542	APOL1 APOL	Apolipoprotein L1 (Apolipoprotein L) (Apo-L) (ApoL) (Apolipoprotein L-I) (ApoL-I)	
A0A024R294	HSA:220134	C18orf24 hCG_23691	Chromosome 18 open reading frame 24, isoform CRA_a	
Q96BD8	HSA:220134	SKA1 C18orf24	Spindle and kinetochore-associated protein 1	
A0A0S2Z4Q2	HSA:7045	TGFBI	Transforming growth factor beta-induced 68kDa isoform 1 (Fragment)	
Q15582	HSA:7045	TGFBI BIGH3	Transforming growth factor-beta-induced protein ig-h3 (Beta ig-h3) (Kerato-epithelin) (RGD-containing collagen-associated protein) (RGD-CAP)	
P04233	HSA:972	CD74 DHLAG	HLA class II histocompatibility antigen gamma chain (HLA-DR antigens-associated invariant chain) (Ia antigen-associated invariant chain) (Ii) (p33) (CD antigen CD74)	
O95271	HSA:8658	TNKS PARP5A PARPL TIN1 TINF1 TNKS1	Tankyrase-1 (TANK1) (EC 2.4.2.30) (ADP-ribosyltransferase diphtheria toxin-like 5) (ARTD5) (Poly [ADP-ribose] polymerase 5A) (TNKS-1) (TRF1-interacting ankyrin-related ADP-ribose polymerase) (Tankyrase I)	2.4.2.30
Q08431	HSA:4240	MFGE8	Lactadherin (Breast epithelial antigen BA46) (HMFG) (MFGM) (Milk fat globule-EGF factor 8) (MFG-E8) (SED1) [Cleaved into: Lactadherin short form; Medin]	
Q9UN36	HSA:57447	NDRG2 KIAA1248 SYLD	Protein NDRG2 (N-myc downstream-regulated gene 2 protein) (Protein Syld709613) [Cleaved into: Protein NDRG2, N-terminally processed]	
Q86YD1	HSA:53635	PTOV1 ACID2 PP642 UNQ6127/PRO20092	Prostate tumor-overexpressed gene 1 protein (PTOV-1) (Activator interaction domain-containing protein 2)	
Q16630	HSA:11052	CPSF6 CFIM68	Cleavage and polyadenylation specificity factor subunit 6 (Cleavage and polyadenylation specificity factor 68 kDa subunit) (CFIm68) (CPSF 68 kDa subunit) (Pre-mRNA cleavage factor Im 68 kDa subunit) (Protein HPBRII-4/7)	
B3KVQ9	HSA:84152	PPP1R1B hCG_30016	Protein phosphatase 1, regulatory (Inhibitor) subunit 1B (Dopamine and cAMP regulated phosphoprotein, DARPP-32), isoform CRA_b (cDNA FLJ41117 fis, clone BRACE2006821, highly similar to Dopamine- and cAMP-regulated neuronalphospho protein) (cDNA FLJ45635 fis, clone COLON2001829, highly similar to Dopamine- and cAMP-regulated neuronal phosphoprotein)	
Q9UD71	HSA:84152	PPP1R1B DARPP32	Protein phosphatase 1 regulatory subunit 1B (DARPP-32) (Dopamine- and cAMP-regulated neuronal phosphoprotein)	
Q7LCB3	HSA:2100	ESR2 NR3A2 hCG_21449	5p152 (Estrogen nuclear receptor beta variant a) (Estrogen receptor 2 (ER beta), isoform CRA_a) (Estrogen receptor 2 isoform A)	
Q92731	HSA:2100	ESR2 ESTRB NR3A2	Estrogen receptor beta (ER-beta) (Nuclear receptor subfamily 3 group A member 2)	
A0A024R1S7	HSA:6605	SMARCE1 hCG_2005526	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily e, member 1, isoform CRA_a	
Q969G3	HSA:6605	SMARCE1 BAF57	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily E member 1 (BRG1-associated factor 57) (BAF57)	
P56199	HSA:3672	ITGA1	Integrin alpha-1 (CD49 antigen-like family member A) (Laminin and collagen receptor) (VLA-1) (CD antigen CD49a)	
Q86XP6	HSA:200504	GKN2 BLOT GDDR TFIZ1 UNQ465/PRO813	Gastrokine-2 (Blottin) (Down-regulated in gastric cancer) (Trefoil factor interactions(z) 1)	
A0A024R050	HSA:6507	SLC1A3 hCG_36855	Amino acid transporter	
P43003	HSA:6507	SLC1A3 EAAT1 GLAST GLAST1	Excitatory amino acid transporter 1 (Sodium-dependent glutamate/aspartate transporter 1) (GLAST-1) (Solute carrier family 1 member 3)	
Q8N169	HSA:6507	SLC1A3	Amino acid transporter	
P03971	HSA:268	AMH MIF	Muellerian-inhibiting factor (Anti-Muellerian hormone) (AMH) (Muellerian-inhibiting substance) (MIS)	
Q9NR96	HSA:54106	TLR9 UNQ5798/PRO19605	Toll-like receptor 9 (CD antigen CD289)	
Q7L9C8	HSA:55893		cDNA, FLJ92359 (cDNA: FLJ22423 fis, clone HRC08678)	
Q9H8N7	HSA:55893	ZNF395 HDBP2 PBF	Zinc finger protein 395 (HD-regulating factor 2) (HDRF-2) (Huntington disease gene regulatory region-binding protein 2) (HD gene regulatory region-binding protein 2) (HDBP-2) (Papillomavirus regulatory factor 1) (PRF-1) (Papillomavirus-binding factor)	
A0A0G2JNZ2	HSA:23513	SCRIB	Protein scribble homolog	
Q14160	HSA:23513	SCRIB CRIB1 KIAA0147 LAP4 SCRB1 VARTUL	Protein scribble homolog (Scribble) (hScrib) (Protein LAP4)	
P07195	HSA:3945	LDHB	L-lactate dehydrogenase B chain (LDH-B) (EC 1.1.1.27) (LDH heart subunit) (LDH-H) (Renal carcinoma antigen NY-REN-46)	1.1.1.27
Q5U077	HSA:3945	LDHB HEL-S-281 hCG_24788	L-lactate dehydrogenase (EC 1.1.1.27)	1.1.1.27
A0A024R2A8	HSA:81557,HSA:728239	MAGED4 hCG_32481	Melanoma antigen family D, 4, isoform CRA_d	
Q96JG8	HSA:81557,HSA:728239	MAGED4 KIAA1859 MAGED4A MAGEE1; MAGED4B	Melanoma-associated antigen D4 (MAGE-D4 antigen) (MAGE-E1 antigen)	
H9KVD2	HSA:6331	SCN5A	Sodium channel protein	
Q14524	HSA:6331	SCN5A	Sodium channel protein type 5 subunit alpha (HH1) (Sodium channel protein cardiac muscle subunit alpha) (Sodium channel protein type V subunit alpha) (Voltage-gated sodium channel subunit alpha Nav1.5)	
P52926	HSA:8091	HMGA2 HMGIC	High mobility group protein HMGI-C (High mobility group AT-hook protein 2)	
D0VY79	HSA:3091	HIF1A hCG_21199	Hypoxia-inducible factor 1, alpha subunit (Basic helix-loop-helix transcription factor), isoform CRA_b (Hypoxia-inducible factor 1, alpha subunit, variant K12NR)	
Q16665	HSA:3091	HIF1A BHLHE78 MOP1 PASD8	Hypoxia-inducible factor 1-alpha (HIF-1-alpha) (HIF1-alpha) (ARNT-interacting protein) (Basic-helix-loop-helix-PAS protein MOP1) (Class E basic helix-loop-helix protein 78) (bHLHe78) (Member of PAS protein 1) (PAS domain-containing protein 8)	
Q8NB16	HSA:197259	MLKL	Mixed lineage kinase domain-like protein (hMLKL)	
P09038	HSA:2247	FGF2 FGFB	Fibroblast growth factor 2 (FGF-2) (Basic fibroblast growth factor) (bFGF) (Heparin-binding growth factor 2) (HBGF-2)	
P62330	HSA:382	ARF6	ADP-ribosylation factor 6	
Q12926	HSA:1993	ELAVL2 HUB	ELAV-like protein 2 (ELAV-like neuronal protein 1) (Hu-antigen B) (HuB) (Nervous system-specific RNA-binding protein Hel-N1)	
P19957	HSA:5266	PI3 WAP3 WFDC14	Elafin (Elastase-specific inhibitor) (ESI) (Peptidase inhibitor 3) (PI-3) (Protease inhibitor WAP3) (Skin-derived antileukoproteinase) (SKALP) (WAP four-disulfide core domain protein 14)	
A0A024R276	HSA:1514	CTSL hCG_30369	Cathepsin L, isoform CRA_a	
P07711	HSA:1514	CTSL CTSL1	Cathepsin L1 (EC 3.4.22.15) (Cathepsin L) (Major excreted protein) (MEP) [Cleaved into: Cathepsin L1 heavy chain; Cathepsin L1 light chain]	3.4.22.15
Q15303	HSA:2066	ERBB4 HER4	Receptor tyrosine-protein kinase erbB-4 (EC 2.7.10.1) (Proto-oncogene-like protein c-ErbB-4) (Tyrosine kinase-type cell surface receptor HER4) (p180erbB4) [Cleaved into: ERBB4 intracellular domain (4ICD) (E4ICD) (s80HER4)]	2.7.10.1
O15438	HSA:8714	ABCC3 CMOAT2 MLP2 MRP3	Canalicular multispecific organic anion transporter 2 (ATP-binding cassette sub-family C member 3) (Multi-specific organic anion transporter D) (MOAT-D) (Multidrug resistance-associated protein 3)	
Q14693	HSA:23175	LPIN1 KIAA0188	Phosphatidate phosphatase LPIN1 (EC 3.1.3.4) (Lipin-1)	3.1.3.4
Q6IQ22	HSA:201475	RAB12	Ras-related protein Rab-12	
O15379	HSA:8841	HDAC3	Histone deacetylase 3 (HD3) (EC 3.5.1.98) (RPD3-2) (SMAP45)	3.5.1.98
Q9UQL6	HSA:10014	HDAC5 KIAA0600	Histone deacetylase 5 (HD5) (EC 3.5.1.98) (Antigen NY-CO-9)	3.5.1.98
P08047	HSA:6667	SP1 TSFP1	Transcription factor Sp1	
Q92793	HSA:1387	CREBBP CBP	CREB-binding protein (EC 2.3.1.48)	2.3.1.48
Q6UVJ0	HSA:163786	SASS6 SAS6	Spindle assembly abnormal protein 6 homolog (HsSAS-6)	
Q5HYK9	HSA:63934	ZNF667	Zinc finger protein 667	
A8K4D1	HSA:79923		cDNA FLJ78395, highly similar to Homo sapiens Nanog homeobox (NANOG), mRNA	
Q9H9S0	HSA:79923	NANOG	Homeobox protein NANOG (Homeobox transcription factor Nanog) (hNanog)	
P05023	HSA:476	ATP1A1	Sodium/potassium-transporting ATPase subunit alpha-1 (Na(+)/K(+) ATPase alpha-1 subunit) (EC 3.6.3.9) (Sodium pump subunit alpha-1)	3.6.3.9
A0A024R0K5	HSA:1048	CEACAM5 hCG_1642477	Carcinoembryonic antigen-related cell adhesion molecule 5 (Carcinoembryonic antigen-related cell adhesion molecule 5, isoform CRA_a)	
P06731	HSA:1048	CEACAM5 CEA	Carcinoembryonic antigen-related cell adhesion molecule 5 (Carcinoembryonic antigen) (CEA) (Meconium antigen 100) (CD antigen CD66e)	
Q53G30	HSA:1048		Carcinoembryonic antigen-related cell adhesion molecule 5 variant (Fragment)	
P81172	HSA:57817	HAMP HEPC LEAP1 UNQ487/PRO1003	Hepcidin (Liver-expressed antimicrobial peptide 1) (LEAP-1) (Putative liver tumor regressor) (PLTR) [Cleaved into: Hepcidin-25 (Hepc25); Hepcidin-20 (Hepc20)]	
O15455	HSA:7098	TLR3	Toll-like receptor 3 (CD antigen CD283)	
Q13443	HSA:8754	ADAM9 KIAA0021 MCMP MDC9 MLTNG	Disintegrin and metalloproteinase domain-containing protein 9 (ADAM 9) (EC 3.4.24.-) (Cellular disintegrin-related protein) (Meltrin-gamma) (Metalloprotease/disintegrin/cysteine-rich protein 9) (Myeloma cell metalloproteinase)	3.4.24.-
O76090	HSA:7439	BEST1 VMD2	Bestrophin-1 (TU15B) (Vitelliform macular dystrophy protein 2)	
P08686	HSA:1589	CYP21A2 CYP21 CYP21B	Steroid 21-hydroxylase (EC 1.14.14.16) (21-OHase) (Cytochrome P-450c21) (Cytochrome P450 21) (Cytochrome P450 XXI) (Cytochrome P450-C21) (Cytochrome P450-C21B)	1.14.14.16
Q08AG9	HSA:1589	CYP21A2	Cytochrome P450, family 21, subfamily A, polypeptide 2	
Q16874	HSA:1589	P450-CYP21B CYP21A2 CYP21B hCG_1999926	Cytochrome P450 21-hydroxylase (Cytochrome P450, family 21, subfamily A, polypeptide 2, isoform CRA_b) (DJ34F7.3 (Cytochrome P450, subfamily XXIA (Steroid 21-hydroxylase, congenital adrenal hyperplasia), polypeptide 2 (CYP21, P450c21B))) (Steroid 21-hydroxylase) (cDNA, FLJ95495, Homo sapiens cytochrome P450, family 21, subfamily A, polypeptide 2(CYP21A2), mRNA)	
A0A0K0K1J1	HSA:1471	HEL-S-2	Cystatin	
P01034	HSA:1471	CST3	Cystatin-C (Cystatin-3) (Gamma-trace) (Neuroendocrine basic polypeptide) (Post-gamma-globulin)	
P46013	HSA:4288	MKI67	Proliferation marker protein Ki-67 (Antigen identified by monoclonal antibody Ki-67) (Antigen KI-67) (Antigen Ki67)	
P35225	HSA:3596	IL13 NC30	Interleukin-13 (IL-13)	
A0A024R464	HSA:55139	ANKZF1 hCG_15582	Ankyrin repeat and zinc finger domain containing 1, isoform CRA_b	
Q9H8Y5	HSA:55139	ANKZF1 ZNF744	Ankyrin repeat and zinc finger domain-containing protein 1 (Zinc finger protein 744)	
P55064	HSA:362	AQP5	Aquaporin-5 (AQP-5)	
A0A142FHB8	HSA:2740	GLP1R	Glucagon-like peptide-1 receptor	
P43220	HSA:2740	GLP1R	Glucagon-like peptide 1 receptor (GLP-1 receptor) (GLP-1-R) (GLP-1R)	
A0A024RCB3	HSA:977	CD151 hCG_1993428	Tetraspanin	
P48509	HSA:977	CD151 TSPAN24	CD151 antigen (GP27) (Membrane glycoprotein SFA-1) (Platelet-endothelial tetraspan antigen 3) (PETA-3) (Tetraspanin-24) (Tspan-24) (CD antigen CD151)	
Q6ZNZ0	HSA:977	CD151 hCG_1993428	CD151 antigen (Raph blood group), isoform CRA_b (cDNA FLJ26859 fis, clone PRS08290)	
P47989	HSA:7498	XDH XDHA	Xanthine dehydrogenase/oxidase [Includes: Xanthine dehydrogenase (XD) (EC 1.17.1.4); Xanthine oxidase (XO) (EC 1.17.3.2) (Xanthine oxidoreductase) (XOR)]	1.17.1.4; 1.17.3.2
P08727	HSA:3880	KRT19	Keratin, type I cytoskeletal 19 (Cytokeratin-19) (CK-19) (Keratin-19) (K19)	
P48061	HSA:6387	CXCL12 SDF1 SDF1A SDF1B	Stromal cell-derived factor 1 (SDF-1) (hSDF-1) (C-X-C motif chemokine 12) (Intercrine reduced in hepatomas) (IRH) (hIRH) (Pre-B cell growth-stimulating factor) (PBSF) [Cleaved into: SDF-1-beta(3-72); SDF-1-alpha(3-67)]	
B4E359	HSA:51135		cDNA FLJ50376, highly similar to Interleukin-1 receptor-associated kinase 4 (EC 2.7.11.1)	
Q69FE3	HSA:51135	IRAK4 hCG_39494	Interleukin-1 receptor-associated kinase 4 (Interleukin-1 receptor-associated kinase 4 isoform 1) (Interleukin-1 receptor-associated kinase 4 variant)	
Q9NWZ3	HSA:51135	IRAK4	Interleukin-1 receptor-associated kinase 4 (IRAK-4) (EC 2.7.11.1) (Renal carcinoma antigen NY-REN-64)	2.7.11.1
A0A024QZQ1	HSA:23411	SIRT1 hCG_32306	Sirtuin (Silent mating type information regulation 2 homolog) 1 (S. cerevisiae), isoform CRA_a	
Q96EB6	HSA:23411	SIRT1 SIR2L1	NAD-dependent protein deacetylase sirtuin-1 (hSIRT1) (EC 3.5.1.-) (Regulatory protein SIR2 homolog 1) (SIR2-like protein 1) (hSIR2) [Cleaved into: SirtT1 75 kDa fragment (75SirT1)]	3.5.1.-
K4PZ75	HSA:81607	LNIR	Ig superfamily receptor LNIR (Nectin 4)	
Q96NY8	HSA:81607	NECTIN4 LNIR PRR4 PVRL4	Nectin-4 (Ig superfamily receptor LNIR) (Nectin cell adhesion molecule 4) (Poliovirus receptor-related protein 4) [Cleaved into: Processed poliovirus receptor-related protein 4]	
P52789	HSA:3099	HK2	Hexokinase-2 (EC 2.7.1.1) (Hexokinase type II) (HK II) (Muscle form hexokinase)	2.7.1.1
P19075	HSA:7103	TSPAN8 TM4SF3	Tetraspanin-8 (Tspan-8) (Transmembrane 4 superfamily member 3) (Tumor-associated antigen CO-029)	
P42858	HSA:3064	HTT HD IT15	Huntingtin (Huntington disease protein) (HD protein)	
P53350	HSA:5347	PLK1 PLK	Serine/threonine-protein kinase PLK1 (EC 2.7.11.21) (Polo-like kinase 1) (PLK-1) (Serine/threonine-protein kinase 13) (STPK13)	2.7.11.21
Q96RL6	HSA:114132	SIGLEC11 UNQ9222/PRO28718	Sialic acid-binding Ig-like lectin 11 (Sialic acid-binding lectin 11) (Siglec-11)	
P08571	HSA:929	CD14	Monocyte differentiation antigen CD14 (Myeloid cell-specific leucine-rich glycoprotein) (CD antigen CD14) [Cleaved into: Monocyte differentiation antigen CD14, urinary form; Monocyte differentiation antigen CD14, membrane-bound form]	
Q96DH6	HSA:124540	MSI2	RNA-binding protein Musashi homolog 2 (Musashi-2)	
O75081	HSA:863	CBFA2T3 MTG16 MTGR2 ZMYND4	Protein CBFA2T3 (MTG8-related protein 2) (Myeloid translocation gene on chromosome 16 protein) (hMTG16) (Zinc finger MYND domain-containing protein 4)	
A0A024R4J8	HSA:5653	KLK6 hCG_22934	Kallikrein 6 (Neurosin, zyme), isoform CRA_b	
Q92876	HSA:5653	KLK6 PRSS18 PRSS9	Kallikrein-6 (EC 3.4.21.-) (Neurosin) (Protease M) (SP59) (Serine protease 18) (Serine protease 9) (Zyme)	3.4.21.-
Q8IUQ4	HSA:6477	SIAH1 HUMSIAH	E3 ubiquitin-protein ligase SIAH1 (EC 2.3.2.27) (RING-type E3 ubiquitin transferase SIAH1) (Seven in absentia homolog 1) (Siah-1) (Siah-1a)	2.3.2.27
P55316	HSA:2290	FOXG1 FKH2 FKHL1 FKHL2 FKHL3 FKHL4 FOXG1A FOXG1B FOXG1C	Forkhead box protein G1 (Brain factor 1) (BF-1) (BF1) (Brain factor 2) (BF-2) (BF2) (hBF-2) (Forkhead box protein G1A) (Forkhead box protein G1B) (Forkhead box protein G1C) (Forkhead-related protein FKHL1) (HFK1) (Forkhead-related protein FKHL2) (HFK2) (Forkhead-related protein FKHL3) (HFK3)	
Q9H172	HSA:64137	ABCG4 WHITE2	ATP-binding cassette sub-family G member 4	
B2R907	HSA:30835		cDNA, FLJ94149, highly similar to Homo sapiens CD209 antigen (CD209), mRNA	
Q9NNX6	HSA:30835	CD209 CLEC4L	CD209 antigen (C-type lectin domain family 4 member L) (Dendritic cell-specific ICAM-3-grabbing non-integrin 1) (DC-SIGN) (DC-SIGN1) (CD antigen CD209)	
Q15139	HSA:5587	PRKD1 PKD PKD1 PRKCM	Serine/threonine-protein kinase D1 (EC 2.7.11.13) (Protein kinase C mu type) (Protein kinase D) (nPKC-D1) (nPKC-mu)	2.7.11.13
Q70CQ1	HSA:25862	USP49	Ubiquitin carboxyl-terminal hydrolase 49 (EC 3.4.19.12) (Deubiquitinating enzyme 49) (Ubiquitin thioesterase 49) (Ubiquitin-specific-processing protease 49)	3.4.19.12
P01912	HSA:3123	HLA-DRB1	HLA class II histocompatibility antigen, DRB1-3 chain (Clone P2-beta-3) (MHC class II antigen DRB1*3)	
Q5Y7D1	HSA:3123	HLA-DRB1 RP1-93N13.1-001	HLA-DRB1 protein (MHC class II antigen) (Major histocompatibility complex, class II, DR beta 1 (Clone P2-beta-3))	
O43488	HSA:8574	AKR7A2 AFAR AFAR1 AKR7	Aflatoxin B1 aldehyde reductase member 2 (EC 1.1.1.n11) (AFB1 aldehyde reductase 1) (AFB1-AR 1) (Aldoketoreductase 7) (Succinic semialdehyde reductase) (SSA reductase)	1.1.1.n11
V9HWA2	HSA:8574	HEL-S-166mP AKR7A2 hCG_40469	Aldo-keto reductase family 7, member A2 (Aflatoxin aldehyde reductase) (Epididymis secretory sperm binding protein Li 166mP)	
A8K9T3	HSA:2180		cDNA FLJ76467, highly similar to Homo sapiens acyl-CoA synthetase long-chain family member 1 (ACSL1), mRNA	
P33121	HSA:2180	ACSL1 FACL1 FACL2 LACS LACS1 LACS2	Long-chain-fatty-acid--CoA ligase 1 (EC 6.2.1.3) (Acyl-CoA synthetase 1) (ACS1) (Long-chain acyl-CoA synthetase 1) (LACS 1) (Long-chain acyl-CoA synthetase 2) (LACS 2) (Long-chain fatty acid-CoA ligase 2) (Palmitoyl-CoA ligase 1) (Palmitoyl-CoA ligase 2)	6.2.1.3
A0A024R824	HSA:1317	SLC31A1 hCG_1784803	Solute carrier family 31 (Copper transporters), member 1, isoform CRA_a	
O15431	HSA:1317	SLC31A1 COPT1 CTR1	High affinity copper uptake protein 1 (Copper transporter 1) (hCTR1) (Solute carrier family 31 member 1)	
Q06187	HSA:695	BTK AGMX1 ATK BPK	Tyrosine-protein kinase BTK (EC 2.7.10.2) (Agammaglobulinemia tyrosine kinase) (ATK) (B-cell progenitor kinase) (BPK) (Bruton tyrosine kinase)	2.7.10.2
Q5JY90	HSA:695	BTK hCG_20400	Tyrosine-protein kinase (EC 2.7.10.2)	2.7.10.2
P37088	HSA:6337	SCNN1A SCNN1	Amiloride-sensitive sodium channel subunit alpha (Alpha-NaCH) (Epithelial Na(+) channel subunit alpha) (Alpha-ENaC) (ENaCA) (Nonvoltage-gated sodium channel 1 subunit alpha) (SCNEA)	
P05164	HSA:4353	MPO	Myeloperoxidase (MPO) (EC 1.11.2.2) [Cleaved into: Myeloperoxidase; 89 kDa myeloperoxidase; 84 kDa myeloperoxidase; Myeloperoxidase light chain; Myeloperoxidase heavy chain]	1.11.2.2
Q9UH77	HSA:26249	KLHL3 KIAA1129	Kelch-like protein 3	
P15056	HSA:673	BRAF BRAF1 RAFB1	Serine/threonine-protein kinase B-raf (EC 2.7.11.1) (Proto-oncogene B-Raf) (p94) (v-Raf murine sarcoma viral oncogene homolog B1)	2.7.11.1
A0A024R3M4	HSA:114609	TIRAP hCG_2032769	Toll-interleukin 1 receptor (TIR) domain containing adaptor protein, isoform CRA_a	
P58753	HSA:114609	TIRAP MAL	Toll/interleukin-1 receptor domain-containing adapter protein (TIR domain-containing adapter protein) (Adaptor protein Wyatt) (MyD88 adapter-like protein) (MyD88-2)	
B8Y2T7	HSA:643911	hCG_1815491	HCG1815491	
P27694	HSA:6117	RPA1 REPA1 RPA70	Replication protein A 70 kDa DNA-binding subunit (RP-A p70) (Replication factor A protein 1) (RF-A protein 1) (Single-stranded DNA-binding protein) [Cleaved into: Replication protein A 70 kDa DNA-binding subunit, N-terminally processed]	
A0A024R2Z3	HSA:1232	CCR3 hCG_15325	Chemokine (C-C motif) receptor 3, isoform CRA_a	
P51677	HSA:1232	CCR3 CMKBR3	C-C chemokine receptor type 3 (C-C CKR-3) (CC-CKR-3) (CCR-3) (CCR3) (CKR3) (Eosinophil eotaxin receptor) (CD antigen CD193)	
Q8TDP5	HSA:1232	CCR3	C-C chemokine receptor type 3 (CC chemokine receptor 3) (Fragment)	
P53420	HSA:1286	COL4A4	Collagen alpha-4(IV) chain	
P22749	HSA:10578	GNLY LAG2 NKG5 TLA519	Granulysin (Lymphokine LAG-2) (Protein NKG5) (T-cell activation protein 519)	
A0JLT2	HSA:219541	MED19 LCMR1	Mediator of RNA polymerase II transcription subunit 19 (Lung cancer metastasis-related protein 1) (Mediator complex subunit 19)	
P01185	HSA:551	AVP ARVP VP	Vasopressin-neurophysin 2-copeptin (AVP-NPII) [Cleaved into: Arg-vasopressin (Arginine-vasopressin); Neurophysin 2 (Neurophysin-II); Copeptin]	
X5DQP6	HSA:551	AVP hCG_39618	Arginine vasopressin (Neurophysin II, antidiuretic hormone, diabetes insipidus, neurohypophyseal) (Arginine vasopressin isoform B) (Fragment)	
A0A0S2Z595	HSA:8061	FOSL1	FOS-like antigen 1 isoform 1 (Fragment)	
